Rating,Corporation,Year,Default Probability
BBB,INTERPUBLIC GROUP OF,2014,0.000039493625010
BBB,INTERPUBLIC GROUP OF,2014,0.000039881755018
BBB,INTERPUBLIC GROUP OF,2014,0.000043891715874
A,INTUIT INC,2014,0.000170606341169
BBB-,"IRON MOUNTAIN, INC",2014,0.000073425593632
BBB-,"IRON MOUNTAIN, INC",2014,0.000066273398155
BBB-,"IRON MOUNTAIN, INC",2014,0.000079401027946
BBB-,"IRON MOUNTAIN, INC",2014,0.000077687514038
B-,IRSA Propiedades Comerciales S.A.,2014,0.000003999527716
A+,Illinois Tool Works Inc.,2014,0.199494033665220
A,Illinois Tool Works Inc.,2014,0.024108462451021
A+,Illinois Tool Works Inc.,2014,0.186278321212768
BBB-,"Illumina, Inc.",2014,0.000329450249667
AA+,"Industrias Bachoco, S.A.B. de C.V.",2014,0.558238229836267
B+,"Information Resources, Inc.",2014,0.000126176405532
B,"Information Resources, Inc.",2014,0.000157747884412
BB-,Ingles Markets Inc.,2014,0.000125333122333
BBB,Ingredion Incorporated,2014,0.000134773277398
A+,Intel Corp.,2014,0.000334758312978
BBB-,"Interpublic Group of Companies, Inc. (The)",2014,0.000006276713211
B,Iron Mountain Incorporated,2014,0.000006061227356
BB+,"Iron Mountain Information Management, LLC",2014,0.000004215491592
BBB+,JABIL INC,2014,0.000051698228200
BBB+,JABIL INC,2014,0.000052614173183
BBB,JABIL INC,2014,0.000056342017754
BBB,JABIL INC,2014,0.000059473090012
BBB,JABIL INC,2014,0.000075556928911
BBB-,JABIL INC,2014,0.000061690151943
BB-,JETBLUE AIRWAYS CORPORATION,2014,0.000025559586091
BB,JETBLUE AIRWAYS CORPORATION,2014,0.000028269629065
BB,JETBLUE AIRWAYS CORPORATION,2014,0.000026601386806
AA+,JOHNSON & JOHNSON,2014,0.998762829596933
AA+,JOHNSON & JOHNSON,2014,0.998811598961780
AA+,JOHNSON & JOHNSON,2014,0.998764427554487
AA+,JOHNSON & JOHNSON,2014,0.998824110737621
AA+,JOHNSON & JOHNSON,2014,0.998838177549030
A+,JOHNSON CONTROLS INTERNATIONAL,2014,0.431502545823262
A+,JOHNSON CONTROLS INTERNATIONAL,2014,0.419857719583127
A+,JOHNSON CONTROLS INTERNATIONAL,2014,0.435811183409194
AA-,JOHNSON CONTROLS INTERNATIONAL,2014,0.443783114247779
A-,"JUNIPER NETWORKS, INC.",2014,0.000131941282023
A-,"JUNIPER NETWORKS, INC.",2014,0.000153852380872
A-,"JUNIPER NETWORKS, INC.",2014,0.000144183218081
A-,"JUNIPER NETWORKS, INC.",2014,0.000159439386733
A-,"JUNIPER NETWORKS, INC.",2014,0.000151257169040
A-,"JUNIPER NETWORKS, INC.",2014,0.000156685075994
BB-,"Jazz Pharmaceuticals, Inc.",2014,0.000063967045206
BB,"Jazz Pharmaceuticals, Inc.",2014,0.000066905239861
BB,JetBlue Airways Corp.,2014,0.000004170051425
BB,JetBlue Airways Corporation,2014,0.000001816062640
BB-,JetBlue Airways Corporation,2014,0.000037393095190
BB-,JetBlue Airways Corporation,2014,0.000044595465735
AAA,Johnson & Johnson,2014,0.000568807690410
AAA,Johnson & Johnson,2014,0.000051896406898
AAA,Johnson & Johnson,2014,0.000646677540390
A-,Johnson (S.C.) & Son Inc.,2014,0.000502923880860
A-,Johnson (S.C.) & Son Inc.,2014,0.000509197076857
A-,"Johnson (S.C.) & Son, Inc.",2014,0.000182429036547
BBB-,Johnson Controls Inc.,2014,0.000391542488402
BBB,"Johnson Controls, Inc.",2014,0.000149315059555
BBB,"Johnson Controls, Inc.",2014,0.000150782212674
BBB,"Juniper Networks, Inc.",2014,0.000036336306924
BB-,"KAR Auction Services, Inc",2014,0.000005736778251
A-,KENNAMETAL INC.,2014,0.000148633148781
A-,KENNAMETAL INC.,2014,0.000131521404162
A-,KENNAMETAL INC.,2014,0.000089258131517
BBB+,KENNAMETAL INC.,2014,0.000098954932517
A,KIMBERLY-CLARK CORPORATION,2014,0.000259366820226
A,KIMBERLY-CLARK CORPORATION,2014,0.000197392999114
A,KIMBERLY-CLARK CORPORATION,2014,0.000246029999804
A,KIMBERLY-CLARK CORPORATION,2014,0.000245546566741
BBB+,KOHL'S CORPORATION,2014,0.000092846106156
BBB+,KOHL'S CORPORATION,2014,0.000115728679065
BBB,KOHL'S CORPORATION,2014,0.000094059701520
A-,KONINKLIJKE PHILIPS NV,2014,0.000074661148901
A-,KONINKLIJKE PHILIPS NV,2014,0.000074847235198
A-,KONINKLIJKE PHILIPS NV,2014,0.000085856003471
A-,KONINKLIJKE PHILIPS NV,2014,0.000096077707946
A-,KRAFT HEINZ COMPANY,2014,0.000036724746343
A-,KRAFT HEINZ COMPANY,2014,0.000041107241885
BBB,Kennametal Inc.,2014,0.000176380066639
BBB+,Kimberly-Clark Corp.,2014,0.373420516210093
AA,Kimberly-Clark Corp.,2014,0.370927847963681
BBB-,Kinross Gold Corp.,2014,0.000326271396539
BBB-,Kinross Gold Corp.,2014,0.000286730492649
BBB-,Kinross Gold Corporation,2014,0.000033584071739
BBB,Kohl's Corp.,2014,0.000135529292492
A-,Koninklijke Philips N.V.,2014,0.000118874523332
A-,Koninklijke Philips N.V.,2014,0.000093625647309
B+,Koppers Holdings Inc.,2014,0.000051211193399
BB,Koppers Holdings Inc.,2014,0.000050135805678
A+,Korea Electric Power Corp.,2014,0.161276827775322
A+,Korea Electric Power Corp.,2014,0.175302909639546
A+,Korea Electric Power Corp.,2014,0.169756433978286
AA-,Korea Electric Power Corporation,2014,0.998559249172720
B,Kosmos Energy Ltd.,2014,0.000018310929750
CCC+,"Kosmos Energy, Ltd.",2014,0.000203536662732
B,Kratos Defense & Security Solutions Inc.,2014,0.000046570497882
B-,Kratos Defense & Security Solutions Inc.,2014,0.000047768696374
B-,"Kratos Defense and Security Solutions, Inc.",2014,0.000006035039742
CCC+,"Kratos Defense and Security Solutions, Inc.",2014,0.000006992485543
B+,Kronos Worldwide Inc.,2014,0.000025975046536
B+,Kronos Worldwide Inc.,2014,0.000027814590548
B+,Kronos Worldwide Inc.,2014,0.000031400793486
B,"Kronos Worldwide, Inc.",2014,0.000003813721993
A-,LEAR CORPORATION,2014,0.000067104583717
A-,LEAR CORPORATION,2014,0.000079601704948
A-,LEAR CORPORATION,2014,0.000060155814572
A+,LENNOX INTERNATIONAL INC.,2014,0.000009483705728
A+,LENNOX INTERNATIONAL INC.,2014,0.000010664513623
BB+,LIBERTY MEDIA CORP.,2014,0.000000662220560
BB+,LIBERTY MEDIA CORP.,2014,0.000000827982106
BB+,LIBERTY MEDIA CORP.,2014,0.000000695078086
BB,LKQ Corporation,2014,0.000009820935752
BBB+,LOCKHEED MARTIN CORPORATION,2014,0.000000174044429
BBB+,LOCKHEED MARTIN CORPORATION,2014,0.000000135098123
BBB+,LOCKHEED MARTIN CORPORATION,2014,0.000000161622863
A-,LOCKHEED MARTIN CORPORATION,2014,0.000000162073322
B+,LSB Industries Inc.,2014,0.000068195709712
B+,LSB Industries Inc.,2014,0.000060785109516
B-,Lamar Advertising Co.,2014,0.000053189950510
B-,Lamar Advertising Co.,2014,0.000066600996448
B,Laredo Petroleum Inc.,2014,0.001896323676801
B,Laredo Petroleum Inc.,2014,0.002235883397560
BBB-,Las Vegas Sands LLC,2014,0.000109267735581
BBB-,Las Vegas Sands LLC,2014,0.000095597900258
BB,Lear Corp.,2014,0.000046390139201
BB,Lear Corporation,2014,0.000005277326195
BB,Lear Corporation,2014,0.000005763563112
B-,"Lee Enterprises, Inc.",2014,0.000070873443410
B,"Lee Enterprises, Incorporated",2014,0.000010992208179
BBB-,"Leidos Holdings, Inc.",2014,0.000006117274872
BB+,"Leidos Holdings, Inc.",2014,0.000003279588459
BB-,Lennar Corporation,2014,0.000031381898299
BB-,Lennar Corporation,2014,0.000034953774985
B+,Live Nation Entertainment Inc.,2014,0.000033802684307
BB,Louisiana-Pacific Corp.,2014,0.000243376742424
BB-,Louisiana-Pacific Corporation,2014,0.000037775123480
BBB,LyondellBasell Industries N.V.,2014,0.000120953722468
A,LyondellBasell Industries N.V.,2014,0.000103352370428
BBB+,LyondellBasell Investment LLC,2014,0.000011347315045
BB+,"M.D.C. HOLDINGS, INC",2014,0.000373148928879
BB+,"M.D.C. HOLDINGS, INC",2014,0.000295389648249
BB+,"M.D.C. HOLDINGS, INC",2014,0.000311783967434
BB+,"M.D.C. HOLDINGS, INC",2014,0.000343087167220
BBB-,"M.D.C. Holdings, Inc.",2014,0.000241407816236
BBB-,"M.D.C. Holdings, Inc.",2014,0.000150148941689
BB+,"M.D.C. Holdings, Inc.",2014,0.000137851066075
B+,"M/I HOMES, INC",2014,0.000069707802412
B+,"M/I HOMES, INC",2014,0.000072419432636
BB-,"M/I HOMES, INC",2014,0.000063654314073
BB-,"M/I HOMES, INC",2014,0.000078287182890
CCC+,"M/I Homes, Inc.",2014,0.000147307532274
BBB+,"MAGELLAN MIDSTREAM PARTNERS,",2014,0.000064178633089
BBB+,"MAGELLAN MIDSTREAM PARTNERS,",2014,0.000064280138842
BBB+,"MAGELLAN MIDSTREAM PARTNERS,",2014,0.000069557324520
A-,"MAGELLAN MIDSTREAM PARTNERS,",2014,0.000074506651603
A-,"MAGELLAN MIDSTREAM PARTNERS,",2014,0.000069744475270
BBB+,MANPOWERGROUP INC.,2014,0.000088271309804
BBB+,MANPOWERGROUP INC.,2014,0.000091453348395
A-,MANPOWERGROUP INC.,2014,0.000101318062342
A-,MANPOWERGROUP INC.,2014,0.000100348416215
A,MARATHON OIL CORPORATION,2014,0.000105146675879
A,MARATHON OIL CORPORATION,2014,0.000080712158017
A,MARATHON OIL CORPORATION,2014,0.000105649956744
A,MARATHON OIL CORPORATION,2014,0.000083766538858
A-,MARATHON OIL CORPORATION,2014,0.000088598149747
BB+,"MARTIN MARIETTA MATERIALS,",2014,0.000051137125488
BB+,"MARTIN MARIETTA MATERIALS,",2014,0.000041893333139
BB+,"MARTIN MARIETTA MATERIALS,",2014,0.000053173864409
BB+,"MARTIN MARIETTA MATERIALS,",2014,0.000044513687860
BBB-,"MARTIN MARIETTA MATERIALS,",2014,0.000108847456006
BBB+,"MASTEC, INC",2014,0.000063226667944
BBB+,"MASTEC, INC",2014,0.000063709138470
BBB+,"MASTEC, INC",2014,0.000071636382953
BBB,"MASTEC, INC",2014,0.000073050099365
BBB,"MASTEC, INC",2014,0.000076346338755
A,MCCORMICK & COMPANY,2014,0.000076523629465
A,MCCORMICK & COMPANY,2014,0.000073827164695
A,MCCORMICK & COMPANY,2014,0.000075874975248
A,MCKESSON CORPORATION,2014,0.000117240345792
A-,MCKESSON CORPORATION,2014,0.000058032716142
BBB+,MCKESSON CORPORATION,2014,0.000053371379974
BBB+,MCKESSON CORPORATION,2014,0.000051406380641
A-,"MDU Resources Group, Inc.",2014,0.000033520386857
B,"MERITOR, INC",2014,0.000002045398863
B,"MERITOR, INC",2014,0.000001929948837
B,"MERITOR, INC",2014,0.000002224715323
B,"MERITOR, INC",2014,0.000002313493906
B,"MERITOR, INC",2014,0.000002382397230
BB-,MGM RESORTS INTERNATIONAL,2014,0.000045458629845
BB-,MGM RESORTS INTERNATIONAL,2014,0.000045505084770
BB-,MGM RESORTS INTERNATIONAL,2014,0.000045388352468
BB,MGM RESORTS INTERNATIONAL,2014,0.000035627833706
BB,MGM Resorts International,2014,0.000003067727022
B-,MGM Resorts International,2014,0.000005671373431
A-,MICROCHIP TECHNOLOGY,2014,0.000139470963162
BB-,"MICRON TECHNOLOGY, INC",2014,0.000134135882166
BB,"MICRON TECHNOLOGY, INC",2014,0.000127111015664
BB+,"MICRON TECHNOLOGY, INC",2014,0.000110850742871
BB+,"MICRON TECHNOLOGY, INC",2014,0.000117754315828
AA,MICROSOFT CORPORATION,2014,0.998688628467178
AA,MICROSOFT CORPORATION,2014,0.998450371103059
AA,MICROSOFT CORPORATION,2014,0.998793927588977
AA,MICROSOFT CORPORATION,2014,0.998792981736291
BBB,"MOHAWK INDUSTRIES, INC.",2014,0.000131383182083
BBB,"MOHAWK INDUSTRIES, INC.",2014,0.000104714351795
BBB,"MOHAWK INDUSTRIES, INC.",2014,0.000116071165102
BBB,"MOHAWK INDUSTRIES, INC.",2014,0.000125264885143
BBB,"MONDELEZ INTERNATIONAL, INC",2014,0.000043523845535
BBB,"MONDELEZ INTERNATIONAL, INC",2014,0.000048719739389
BBB,"MONDELEZ INTERNATIONAL, INC",2014,0.000043550512522
BBB,"MONDELEZ INTERNATIONAL, INC",2014,0.000050826048853
BBB,"MONDELEZ INTERNATIONAL, INC",2014,0.000041822718029
A,MOSAIC COMPANY,2014,0.000030819248105
A,MOSAIC COMPANY,2014,0.000026820846495
A,MOSAIC COMPANY,2014,0.000029808389443
A,MOSAIC COMPANY,2014,0.000033195190804
A,MOSAIC COMPANY,2014,0.000032721263708
A,MOSAIC COMPANY,2014,0.000027240602015
A-,"MOTOROLA SOLUTIONS, INC",2014,0.000131366894127
A-,"MOTOROLA SOLUTIONS, INC",2014,0.000130470305968
A-,"MOTOROLA SOLUTIONS, INC",2014,0.000125302377525
A-,"MOTOROLA SOLUTIONS, INC",2014,0.000104145854150
BB-,MRC Global (US) Inc.,2014,0.000042881031174
BB+,MSCI Inc.,2014,0.000084563118204
A-,MURPHY OIL CORPORATION,2014,0.000111758673938
A-,MURPHY OIL CORPORATION,2014,0.000122421146737
A-,MURPHY OIL CORPORATION,2014,0.000095795596877
A-,MURPHY OIL CORPORATION,2014,0.000104932603624
AAA,Madison Gas & Electric Co.,2014,0.000157389940947
A,Magellan Midstream Partners LP,2014,0.000065234520137
BBB+,Magellan Midstream Partners LP,2014,0.000071648976143
BBB+,"Magellan Midstream Partners, L.P.",2014,0.000013708954608
A,Magna International Inc.,2014,0.000128387671931
BBB,ManpowerGroup Inc.,2014,0.000133289535006
BBB,ManpowerGroup Inc.,2014,0.000010993613806
BBB,Marathon Petroleum Corporation,2014,0.000028090248210
BBB-,"Martin Marietta Materials, Inc.",2014,0.000010769330181
B-,Martin Midstream Partners L.P.,2014,0.000006753281303
B-,Martin Midstream Partners L.P.,2014,0.000077536940786
B-,Martin Midstream Partners L.P.,2014,0.000083892629941
B-,Masonite International Corporation,2014,0.000006095147972
A,McCormick & Co. Inc.,2014,0.000112606533097
A-,McKesson Canada,2014,0.000187666376467
BBB+,McKesson Corp.,2014,0.000012896390263
B,Mercer International Inc.,2014,0.000035724828598
B+,Mercer International Inc.,2014,0.000030691416822
BB-,Meritage Homes Corporation,2014,0.000003575033787
BB-,Meritage Homes Corporation,2014,0.000049152196627
B,Meritage Homes Corporation,2014,0.000054943607832
B-,Meritor Inc.,2014,0.000000014098668
B-,Meritor Inc.,2014,0.000000017326790
B,Meritor Inc.,2014,0.000000010158622
BBB-,Methanex Corp.,2014,0.000144123796049
BBB-,Methanex Corp.,2014,0.000140319523384
BBB-,Methanex Corporation,2014,0.000019216408845
B+,Michael Baker International LLC,2014,0.000087841347450
B+,"Michael Baker International, LLC",2014,0.000014217394858
BB-,Micron Technology Inc.,2014,0.000155348059566
BB,Micron Technology Inc.,2014,0.000131843915205
BB,Micron Technology Inc.,2014,0.000123142881467
BB-,"Micron Technology, Inc.",2014,0.000024951078688
AAA,Microsoft Corp.,2014,0.000537718915779
BB,Minerals Technologies Inc.,2014,0.000058686817850
BB-,Minerals Technologies Inc.,2014,0.000005179648596
BB,Minerals Technologies Inc.,2014,0.000049610620758
BBB-,Mobile TeleSystems PJSC,2014,0.000012997201011
BBB-,Mobile TeleSystems PJSC,2014,0.000202448158268
BBB,Mohawk Industries Inc.,2014,0.000169827597891
A,Mohawk Industries Inc.,2014,0.000181712367265
A,Mohawk Industries Inc.,2014,0.000186067909138
BBB-,"Mohawk Industries, Inc.",2014,0.000016160806764
A,"Mondelez International, Inc.",2014,0.000071357935704
BBB+,Moody's Corporation,2014,0.000054684473858
BBB,Mosaic Co. (The),2014,0.000037205975229
BBB,"Motorola Solutions, Inc.",2014,0.000027242546504
BB-,Mueller Water Products Inc.,2014,0.000086035525695
BB-,"Mueller Water Products, Inc.",2014,0.000012885893505
BB,"Murphy Oil USA, Inc.",2014,0.000078052447481
BBB,NABORS INDUSTRIES LTD,2014,0.001099749967104
BBB,NABORS INDUSTRIES LTD,2014,0.000976038053982
BBB,NABORS INDUSTRIES LTD,2014,0.001199230433119
BBB,NABORS INDUSTRIES LTD,2014,0.001197015228400
BBB-,"NASDAQ, INC",2014,0.000077820328848
BBB-,"NASDAQ, INC",2014,0.000069059808189
BBB-,"NASDAQ, INC",2014,0.000081151243553
BBB-,"NASDAQ, INC",2014,0.000062363890684
A-,NATIONAL FUEL GAS COMPANY,2014,0.000618332652072
A-,NATIONAL FUEL GAS COMPANY,2014,0.000560898685860
A-,NATIONAL FUEL GAS COMPANY,2014,0.000639334762723
A-,NATIONAL FUEL GAS COMPANY,2014,0.000166675826235
A-,NATIONAL GRID PLC,2014,0.000052241452400
BB,NCR Corp.,2014,0.000076139680823
B-,NEKTAR THERAPEUTICS,2014,0.000255984148869
B-,NEKTAR THERAPEUTICS,2014,0.000266480490720
B-,NEKTAR THERAPEUTICS,2014,0.000256374614569
B-,NEKTAR THERAPEUTICS,2014,0.000287415529440
A,NEWELL BRANDS INC,2014,0.000072858719240
A,NEWELL BRANDS INC,2014,0.000064367389055
A,NEWELL BRANDS INC,2014,0.000067109761693
A,NEWELL BRANDS INC,2014,0.000063779629686
A,"NEXTERA ENERGY, INC.",2014,0.070228189612216
A,"NEXTERA ENERGY, INC.",2014,0.083402124545525
A,"NEXTERA ENERGY, INC.",2014,0.081725851853472
AA-,"NEXTERA ENERGY, INC.",2014,0.073789841849442
A,"NEXTERA ENERGY, INC.",2014,0.071442060272432
B,NGL Energy Partners LP,2014,0.000005641805106
BB-,NGL Energy Partners LP,2014,0.000002625354613
BB-,NGL Energy Partners LP,2014,0.000071447045832
AA-,NIKE Inc.,2014,0.582441204835037
A,"NORDSTROM, INC",2014,0.000112994133829
A,"NORDSTROM, INC",2014,0.000114999392532
A,"NORDSTROM, INC",2014,0.000093469445470
A,NORFOLK SOUTHERN CORPORATION,2014,0.000095276883941
A,NORFOLK SOUTHERN CORPORATION,2014,0.000086456773909
A,NORFOLK SOUTHERN CORPORATION,2014,0.000096776590111
A,NORFOLK SOUTHERN CORPORATION,2014,0.000077485622637
A,NORFOLK SOUTHERN CORPORATION,2014,0.000101425137179
A-,NORTHROP GRUMMAN CORPORATION,2014,0.000062604838491
A-,NORTHROP GRUMMAN CORPORATION,2014,0.000063715644627
A-,NORTHROP GRUMMAN CORPORATION,2014,0.000072022740581
A-,NORTHROP GRUMMAN CORPORATION,2014,0.000072587415888
A+,NORTHWEST NATURAL GAS COMPANY,2014,0.000266698436982
A+,NORTHWEST NATURAL GAS COMPANY,2014,0.000252820445891
AA,NOVARTIS AG,2014,0.999197769959083
AA-,NOVARTIS AG,2014,0.999188072480836
AA,NOVARTIS AG,2014,0.999190673980840
AA,NOVARTIS AG,2014,0.999102464438058
B-,"NRG ENERGY, INC.",2014,0.000090074185191
B-,"NRG ENERGY, INC.",2014,0.000078387930233
B-,"NRG ENERGY, INC.",2014,0.000071638573369
B-,"NRG ENERGY, INC.",2014,0.000083600285613
B+,"NRG Energy, Inc.",2014,0.000012610683908
B+,"NRG Energy, Inc.",2014,0.000011637938001
BBB-,NUCOR CORPORATION,2014,0.000159931662617
BBB-,NUCOR CORPORATION,2014,0.000181200951865
BBB-,NUCOR CORPORATION,2014,0.000208807179133
BBB-,NUCOR CORPORATION,2014,0.000162787971347
BBB,NUCOR CORPORATION,2014,0.000183039085552
BBB,NUCOR CORPORATION,2014,0.000212453053961
BB+,NVIDIA Corp.,2014,0.000051346379047
BBB,NVR Inc.,2014,0.000144941812457
B+,NXP Semiconductors N.V.,2014,0.000005029918451
BBB,Nabors Industries Inc.,2014,0.002091450353378
BBB,Nabors Industries Inc.,2014,0.002553589092653
BBB+,"Nabors Industries, Inc.",2014,0.000938076025026
AA-,National Fuel Gas Co.,2014,0.405366304651876
AA-,National Fuel Gas Co.,2014,0.424583005324184
BBB,National Fuel Gas Company,2014,0.000249439756192
A-,National Fuel Gas Company,2014,0.000244281292261
A-,National Grid Gas PLC,2014,0.000059340760286
BBB+,National Grid North America Inc.,2014,0.000061217092155
BBB+,National Grid North America Inc.,2014,0.000005643150465
BBB+,National Grid North America Inc.,2014,0.000068991024806
BBB+,NetApp Inc.,2014,0.000196398506493
BBB+,"NetApp, Inc.",2014,0.000033188763075
BB-,Netflix Inc,2014,0.000030162975467
BB-,Netflix Inc,2014,0.000031020358447
BBB,NewMarket Corporation,2014,0.000151164983247
BBB-,Newell Brands Inc.,2014,0.000098667279975
BBB,NextEra Energy Inc.,2014,0.000233559672535
BBB+,NextEra Energy Inc.,2014,0.000243147719966
BB,Nokia Corp.,2014,0.000049969817400
BB,Nokia Corporation,2014,0.000004019926315
A-,"Nordstrom, Inc.",2014,0.000327444875045
BBB+,Norfolk Southern Corp.,2014,0.000136442816768
A-,Northwest Natural Gas Co.,2014,0.524966600766138
AA-,Northwest Natural Gas Co.,2014,0.529894460398145
A-,Nucor Corp.,2014,0.430486327788503
AA-,"O'REILLY AUTOMOTIVE, INC.",2014,0.998161181333823
AA-,"O'REILLY AUTOMOTIVE, INC.",2014,0.998347764736231
BBB,O'Reilly Automotive Inc.,2014,0.000342070647396
BB,OASIS PETROLEUM INC,2014,0.000015274942899
BB-,OASIS PETROLEUM INC,2014,0.000013956697428
A,OCCIDENTAL PETROLEUM,2014,0.000192130328706
A,OCCIDENTAL PETROLEUM,2014,0.000167908387014
A,OCCIDENTAL PETROLEUM,2014,0.000182850635603
A,OCCIDENTAL PETROLEUM,2014,0.000206434464247
A,OCCIDENTAL PETROLEUM,2014,0.000167901429134
A-,OGE ENERGY CORP.,2014,0.000060135461126
A-,OGE ENERGY CORP.,2014,0.000056596709395
A-,OGE ENERGY CORP.,2014,0.000056484660861
A-,OGE ENERGY CORP.,2014,0.000065279599158
A-,OGE Energy Corp.,2014,0.000011481333814
BBB,OLIN CORPORATION,2014,0.000055366088782
BBB,OLIN CORPORATION,2014,0.000056485049395
BBB,OLIN CORPORATION,2014,0.000044147545563
BBB,OLIN CORPORATION,2014,0.000045907985516
BBB,OLIN CORPORATION,2014,0.000044057105881
BBB-,OLIN CORPORATION,2014,0.000045042757475
A-,OMNICOM GROUP INC,2014,0.000051309934938
A-,OMNICOM GROUP INC,2014,0.000062557397095
A-,OMNICOM GROUP INC,2014,0.000051075413172
A+,OMNICOM GROUP INC,2014,0.000061826661366
A,OMNICOM GROUP INC,2014,0.000061704611347
A,"ONE Gas, Inc",2014,0.000008243093141
A-,"ONE Gas, Inc.",2014,0.000045921084299
A,"ONE Gas, Inc.",2014,0.000044649114021
BBB,"ONEOK, INC.",2014,0.000037760180697
BBB,"ONEOK, INC.",2014,0.000034509964691
BBB,"ONEOK, INC.",2014,0.000030928814795
BBB,"ONEOK, INC.",2014,0.000032098909740
AA,ORACLE CORPORATION,2014,0.998799796110047
AA,ORACLE CORPORATION,2014,0.998828667723387
AA,ORACLE CORPORATION,2014,0.998841722142643
BB+,OSI Restaurant Partners LLC,2014,0.000025901487214
BBB-,OSI Restaurant Partners LLC,2014,0.000143033018645
BB,OTTER TAIL CORPORATION,2014,0.000036885995022
BB,OTTER TAIL CORPORATION,2014,0.000030722257264
BB,OTTER TAIL CORPORATION,2014,0.000033385173105
BB+,OTTER TAIL CORPORATION,2014,0.000038095520822
BB+,OTTER TAIL CORPORATION,2014,0.000032281551293
A,"OWENS & MINOR, INC",2014,0.000141845678438
A,"OWENS & MINOR, INC",2014,0.000143987328412
A,"OWENS & MINOR, INC",2014,0.000172585356160
A,"OWENS & MINOR, INC",2014,0.000137651450470
B,Oasis Petroleum Inc.,2014,0.000003893478538
A,Occidental Petroleum Corp.,2014,0.291472690739322
